16,0,0.99974974962615337,1.9994994992523067,0.99974974962615337,-1.9994967908550374,0.9995022076495762
16,1,0.99988923518347472,1.9997784703669494,0.99988923518347472,-1.9997754016946996,0.99978153903919931
16,2,6.6536321727201443e-08,-1.3307264345440289e-07,6.6536321727201443e-08,-1.9995401346007973,0.99954466665933728
16,3,6.6545612568193831e-08,-1.3309122513638766e-07,6.6545612568193831e-08,-1.999819607440297,0.99982360853287011
20,0,0.99968428124928133,1.9993685624985627,0.99968428124928133,-1.999364263465095,0.99937286153202987
20,1,0.99985994660433886,1.9997198932086777,0.99985994660433886,-1.9997150221348687,0.99972476428248691
20,2,1.0561366355382082e-07,-2.1122732710764165e-07,1.0561366355382082e-07,-1.9994191560882504,0.99942634985552758
20,3,1.0563224832476543e-07,-2.1126449664953086e-07,1.0563224832476543e-07,-1.9997714145591596,0.9997777657508895
25,0,0.99960154787400091,1.9992030957480018,0.99960154787400091,-1.9991962720166516,0.99920991947935278
25,1,0.99982275256227715,1.9996455051245543,0.99982275256227715,-1.9996377730570996,0.99965323719200894
25,2,1.676389599666103e-07,-3.352779199332206e-07,1.676389599666103e-07,-1.9992658813881159,0.99927729992674508
25,3,1.6767613730242077e-07,-3.3535227460484154e-07,1.6767613730242077e-07,-1.9997099288416922,0.99972001043584136
31.5,0,0.99949691616325442,1.9989938323265088,0.99949691616325442,-1.9989830014472003,0.99900466320581782
31.5,1,0.99977542636112071,1.9995508527222414,0.99977542636112071,-1.9995385793925546,0.99956312605192865
31.5,2,2.660858170715873e-07,-5.3217163414317459e-07,2.660858170715873e-07,-1.9990714162700853,0.99908954035838393
31.5,3,2.6616019141517071e-07,-5.3232038283034142e-07,2.6616019141517071e-07,-1.9996312450626272,0.99964724800563654
40,0,0.99936446293871883,1.9987289258774377,0.99936446293871883,-1.9987117351693304,0.99874611658554469
40,1,0.99971506162458446,1.9994301232491689,0.99971506162458446,-1.9994106416820392,0.99944960481629863
40,2,4.2233631198587189e-07,-8.4467262397174377e-07,4.2233631198587189e-07,-1.9988242614395355,0.99885302820819544
40,3,4.2248511034661516e-07,-8.4497022069323033e-07,4.2248511034661516e-07,-1.9995301786374711,0.9995555805417643
50,0,0.99919658978262493,1.9983931795652499,0.99919658978262493,-1.9983658955070531,0.99842046362344694
50,1,0.99963783641592507,1.9992756728318501,0.99963783641592507,-1.9992447500421315,0.9993065956215692
50,2,6.7032066039171266e-07,-1.3406413207834253e-06,6.7032066039171266e-07,-1.9985094634628786,0.99855512099453014
50,3,6.7061838261134101e-07,-1.341236765222682e-06,6.7061838261134101e-07,-1.999399777938744,0.9994400985697659
63,0,0.99898350811915337,1.9979670162383067,0.99898350811915337,-1.997923714494974,0.99801031798163919
63,1,0.9995386813250966,1.9990773626501932,0.9995386813250966,-1.9990282803518225,0.99912644494856317
63,2,1.063876700139089e-06,-2.127753400278178e-06,1.063876700139089e-06,-1.9981074442935725,0.99817990734567918
63,3,1.0644724618589792e-06,-2.1289449237179583e-06,1.0644724618589792e-06,-1.9992306188236004,0.9992946190532922
80,0,0.99871254397899212,1.9974250879579842,0.99871254397899212,-1.9973563687728124,0.99749380714315639
80,1,0.99941080623105305,1.9988216124621061,0.99941080623105305,-1.998743708385929,0.99889951653828324
80,2,1.6884216590996626e-06,-3.3768433181993253e-06,1.6884216590996626e-06,-1.9975923670141207,0.99770736734715404
80,3,1.689613985362581e-06,-3.3792279707251621e-06,1.689613985362581e-06,-1.9990097714053012,0.99911135580878085
100,0,0.99836718849443307,1.9967343769888661,0.99836718849443307,-1.9966253283009978,0.99684342567673456
100,1,0.9992450167999094,1.9984900335998188,0.9992450167999094,-1.9983663872074409,0.99861367999219741
100,2,2.6794595070112504e-06,-5.3589190140225008e-06,2.6794595070112504e-06,-1.9969298241505895,0.99711232044279252
100,3,2.6818461931160487e-06,-5.3636923862320973e-06,2.6818461931160487e-06,-1.9987192692918958,0.99888050506358317
125,0,0.99792578526422071,1.9958515705284414,0.99792578526422071,-1.9956785392752949,0.99602460178158803
125,1,0.99902871508495861,1.9980574301699172,0.99902871508495861,-1.9978611914710165,0.99825366886881817
125,2,4.2519210697800597e-06,-8.5038421395601195e-06,4.2519210697800597e-06,-1.9960735253439097,0.99636310899909375
125,3,4.2566996000414568e-06,-8.5133992000829137e-06,4.2566996000414568e-06,-1.9983338179457433,0.99858972454085404
160,0,0.99735969276430958,1.9947193855286192,0.99735969276430958,-1.9944448618146569,0.9949939092425808
160,1,0.99874442148940135,1.9974888429788027,0.99874442148940135,-1.9971774100846489,0.99780027587295594
160,2,6.7466675774946737e-06,-1.3493335154989347e-05,6.7466675774946737e-06,-1.9949604920354302,0.99541995403405026
160,3,6.7562377431716995e-06,-1.3512475486343399e-05,6.7562377431716995e-06,-1.9978173321541313,0.99822347905778352
200,0,0.99663067924021209,1.9932613584804242,0.99663067924021209,-1.9928258737733484,0.9936968431874994
200,1,0.99836756632275425,1.9967351326455085,0.99836756632275425,-1.9962409199933295,0.99722934529768736
